wl,W2.P,W4.P,W10.P,W12.P,W16.P,W26.P,Y16.P,Y19.P,Y27.P
630.067383,27.461816,17.54787867,22.836646,29.95802633,29.567887,37.506048,36.48288467,32.33511433,17.87425633
630.404297,27.38991867,17.59076233,22.80896367,30.00461567,29.54409767,37.52409167,36.537903,32.349684,17.941764
630.74115,27.384222,17.62463867,22.879198,30.050733,29.527059,37.51109333,36.50400967,32.33066433,17.93588767
631.077942,27.399133,17.59985533,22.854218,30.04674067,29.58844333,37.46802,36.538073,32.334416,17.98227933
631.414673,27.45595133,17.60970433,22.80594267,30.08265367,29.63636067,37.50628467,36.59258033,32.38022533,18.01497667
631.751404,27.51254367,17.66603433,22.88116133,30.13589667,29.62862033,37.55283367,36.61869033,32.39248167,17.975194
632.088074,27.54550467,17.69363367,22.931926,30.222145,29.665929,37.515997,36.60111533,32.38762867,17.950563
632.424622,27.54260067,17.74907333,22.91158433,30.23621667,29.64610667,37.38550833,36.60837933,32.457519,17.93486433
632.761169,27.60887267,17.76530533,22.82517133,30.26886667,29.692391,37.417747,36.67534533,32.47024667,17.96886433
633.097717,27.71324367,17.76448467,22.83533033,30.28031333,29.75750467,37.467458,36.72093467,32.45590467,17.989429
633.434204,27.841622,17.77673633,22.88500467,30.25849133,29.75202733,37.45381533,36.79015733,32.44222533,17.97964233
633.770691,27.88413,17.79421733,22.922304,30.19975,29.774175,37.51706767,36.82096467,32.44708433,17.92850533
634.107056,27.85837867,17.81412833,22.95037833,30.2792,29.803372,37.52239667,36.80677667,32.45320767,17.96629867
634.443359,27.82012633,17.771578,22.98319667,30.29826667,29.80131533,37.47319933,36.88856367,32.563029,17.94931667
634.779663,27.841109,17.72645833,23.01478033,30.297321,29.77743967,37.52515533,36.958023,32.63074233,17.92202633
635.115906,27.90354533,17.679747,23.05712767,30.30128467,29.827329,37.57192167,37.02119933,32.59073633,17.89982567
635.452087,27.96388833,17.73046567,23.06344333,30.38491333,29.95796067,37.666775,37.033788,32.60658467,17.971727
635.788269,27.97338533,17.72528767,23.04414033,30.45308433,29.997563,37.64155733,37.008423,32.65183267,17.97753933
636.12439,28.04394967,17.717,23.06421667,30.43516967,29.956467,37.564799,36.97669733,32.70259767,17.91738967
636.46051,28.10357733,17.742199,23.07048567,30.400284,29.96603733,37.56036133,37.00269467,32.72848433,18.021226
636.796509,28.01442167,17.769125,23.08646333,30.365317,30.012528,37.62269667,36.96704367,32.77680967,18.06537267
637.132507,28.04542867,17.855183,23.14612633,30.39486,29.97776133,37.55805533,37.02446333,32.77189167,18.09259467
637.468445,28.127439,17.792686,23.11889667,30.41287733,29.996302,37.51517933,36.976209,32.801012,18.06354233
637.804321,28.084107,17.82610567,23.030908,30.40311733,29.95784133,37.50645,37.04574833,32.82672067,18.044134
638.140198,28.08530133,17.913002,23.006446,30.44271867,29.92843567,37.52053533,37.083449,32.92820533,18.02135067
638.475952,28.03037733,17.89540767,23.04514433,30.47398833,29.94022633,37.46969567,37.084863,32.90164367,18.100226
638.811707,27.94668133,17.881456,23.03671067,30.44667367,29.921425,37.45524467,37.09217833,32.948047,18.18168567
639.147461,27.93198833,17.868197,23.049571,30.36818067,29.93658033,37.47910167,37.11331067,32.96924267,18.21137
639.483154,27.91612,17.85545533,23.03829133,30.40311033,29.97920467,37.503203,37.153581,32.96483733,18.219129
639.818726,27.90806133,17.79058233,23.15345733,30.420226,29.90870833,37.55639367,37.18119933,32.99829533,18.16868367
640.154358,27.90815467,17.87597067,23.164601,30.444754,29.91050867,37.522554,37.13380067,32.99501833,18.168745
640.489868,27.88497467,17.908581,23.18053867,30.50096,29.89930133,37.55595767,37.09387833,33.02081567,18.17970633
640.825317,27.805574,17.94307667,23.20445067,30.57213033,29.96419867,37.48993867,37.06765767,33.00465133,18.24729433
641.160767,27.827894,17.937598,23.156725,30.612211,29.965605,37.489984,37.11269633,33.06733867,18.21305533
641.496155,27.894407,17.90547467,23.113668,30.622153,30.05294933,37.50040367,37.12586233,33.050556,18.28150033
641.831543,27.914466,17.93288933,23.08038067,30.67518367,30.04634067,37.48678467,37.17331433,33.120556,18.32140933
642.16687,27.86350067,17.939489,23.192466,30.674385,30.064839,37.43679367,37.18278133,33.18894433,18.39244533
642.502136,27.82850833,17.94565867,23.171063,30.58448167,29.94515533,37.38684733,37.191246,33.19677333,18.325022
642.837341,27.82761833,17.98783633,23.22652933,30.526326,29.89173133,37.42449867,37.26097467,33.166671,18.353644
643.172485,27.79505733,18.00082467,23.25781167,30.55915,29.96384733,37.54040967,37.367944,33.13741767,18.46360467
643.507568,27.79486333,18.03840033,23.235906,30.51868833,29.98191767,37.519625,37.37009833,33.22341533,18.37263333
643.842651,27.83391233,18.101171,23.28079933,30.51378767,29.96380067,37.52936533,37.509295,33.33279567,18.31945333
644.177673,27.87795333,18.145527,23.234108,30.47866367,30.09022733,37.54039567,37.58141567,33.340913,18.38125167
644.512695,27.90839133,18.24915167,23.244655,30.48120967,30.14426433,37.65976467,37.614605,33.33495833,18.38549333
644.847656,28.02351267,18.30270733,23.34678767,30.41457967,30.28431,37.678119,37.62696867,33.329528,18.405226
645.182556,28.09706033,18.29401467,23.351088,30.399993,30.29763033,37.71749433,37.58677133,33.31320833,18.47859
645.517395,28.19767233,18.360491,23.417627,30.33006167,30.298416,37.74616833,37.62177933,33.39056467,18.38764733
645.852173,28.24512167,18.37981533,23.49858667,30.31829733,30.48381233,37.74469433,37.64919267,33.41085733,18.40547533
646.186951,28.28964667,18.41064367,23.48550033,30.36424667,30.51757067,37.70319633,37.749003,33.42970633,18.41257167
646.521667,28.36524333,18.485288,23.49755133,30.32804933,30.626369,37.774978,37.82040033,33.43993,18.43042067
646.856323,28.47247633,18.51053867,23.45850033,30.24968733,30.63912567,37.730655,37.81570333,33.515177,18.47403433
647.190979,28.442426,18.49421867,23.46476433,30.17774767,30.49851333,37.76788467,37.86252833,33.56236333,18.49049867
647.525574,28.45185167,18.52581067,23.44830933,30.16248767,30.50033367,37.751342,37.88290767,33.55371967,18.53383567
647.860107,28.511589,18.520423,23.42638933,30.20318167,30.405111,37.77811967,37.88903167,33.57908033,18.58951333
648.19458,28.55079867,18.53684,23.493994,30.178166,30.33900567,37.818442,37.867789,33.560386,18.61958633
648.529053,28.58604567,18.63481,23.525715,30.160274,30.285711,37.85932233,37.79765567,33.65172967,18.56499467
648.863403,28.56343133,18.65364267,23.588944,30.05256333,30.311781,37.88440067,37.77157467,33.554892,18.55738333
649.197754,28.65770567,18.68868767,23.40718933,30.032594,30.24265967,37.96397133,37.77672067,33.60126367,18.46663767
649.532043,28.71141433,18.773143,23.42770033,30.11165567,30.329635,37.942342,37.83713033,33.61503933,18.546317
649.866333,28.719809,18.77605733,23.44243267,30.16834833,30.35202767,37.93541133,37.835425,33.64001833,18.48801267
650.2005,28.71036333,18.78410667,23.44613,30.167153,30.31543833,37.937257,37.90512967,33.670465,18.46165867
650.534729,28.72321733,18.766408,23.53577367,30.29176267,30.36835167,37.95032067,37.972533,33.630939,18.46906067
650.868774,28.71698133,18.72097367,23.49242967,30.30082633,30.44483567,38.07416967,37.89277133,33.57674633,18.48676067
651.202942,28.72407867,18.704654,23.54356067,30.35612967,30.38348,38.19861633,37.87248867,33.63922633,18.48091233
651.536926,28.751503,18.693782,23.548029,30.318097,30.33125167,38.19251333,37.94513433,33.65142267,18.52474367
651.87085,28.71169467,18.677624,23.51361333,30.360118,30.23929033,38.24481267,37.99500267,33.74105867,18.55913733
652.204834,28.684231,18.65223967,23.54429667,30.33904767,30.229786,38.28584867,38.06736267,33.80236233,18.503663
652.538757,28.623033,18.662827,23.425137,30.337934,30.16670033,38.423202,38.03335567,33.75746567,18.55630267
652.87262,28.65954033,18.63614267,23.34124833,30.37540967,30.024038,38.47925667,38.032809,33.74894367,18.54069967
653.20636,28.69009633,18.65144,23.31941333,30.346536,29.98975367,38.59862533,38.05296967,33.85287867,18.59653533
653.540161,28.67863733,18.61532733,23.42005233,30.3901,29.90205733,38.66009967,38.02867,33.80247067,18.595193
653.87384,28.639892,18.68568767,23.41484233,30.41670667,29.910309,38.67370867,38.02088933,33.830349,18.59816633
654.20752,28.70838433,18.64031733,23.325421,30.42504067,29.99760967,38.665495,38.025098,33.77542567,18.655581
654.541077,28.702108,18.62939967,23.26424667,30.39975867,30.09338033,38.69503167,38.01849133,33.84775333,18.60744867
654.874695,28.73731867,18.716507,23.24872867,30.39686133,30.15254833,38.69063067,38.07834733,33.92473167,18.56143567
655.208252,28.71532767,18.80977867,23.13502267,30.36608767,30.23558233,38.79650633,38.12202933,33.91973367,18.616555
655.541687,28.692477,18.803602,23.151151,30.37935567,30.29814133,38.91273867,38.207633,33.88309667,18.62930633
655.875122,28.668185,18.920612,23.10363467,30.43677367,30.43402767,38.91159467,38.236126,33.97836867,18.645599
656.208496,28.64868867,18.95790433,23.25340267,30.47479667,30.473346,38.912986,38.23909367,34.03400633,18.73671633
656.541809,28.63168267,18.90781133,23.224839,30.412416,30.50216033,38.97253667,38.311264,34.01981667,18.736929
656.875122,28.67438233,18.97495533,23.20638833,30.44304067,30.543269,39.04916933,38.36831567,34.12191867,18.81449167
657.208374,28.70691933,18.96874367,23.186954,30.44421267,30.635372,39.12275867,38.32570267,34.11816867,18.83217833
657.541626,28.71675533,19.00868833,23.18338333,30.43856967,30.60900867,39.23277833,38.26870967,34.13956733,18.901359
657.874817,28.75937633,19.007752,23.168927,30.505363,30.611433,39.20333867,38.333453,34.06198967,18.888229
658.207947,28.859246,18.96214267,23.057059,30.54757,30.59325033,39.10219967,38.275598,34.07266233,18.90289933
658.540955,28.80466533,18.93200367,23.054232,30.549596,30.66426033,39.109267,38.31946033,34.05773433,18.98801067
658.873962,28.84598733,18.903131,23.00203933,30.523359,30.66846033,39.11925933,38.24524467,34.03992833,18.98195467
659.206909,28.84396233,18.87759767,23.05426433,30.54425667,30.75868833,39.07870533,38.21146133,34.08040067,18.986573
659.539856,28.829953,18.98882967,23.121147,30.48534467,30.85842167,39.00711133,38.304128,34.135501,18.95615267
659.872742,28.824622,19.006761,23.10120967,30.512861,30.795829,38.99004867,38.342153,34.18885767,19.002765
660.205566,28.834769,19.01753533,23.11929267,30.56550167,30.71032733,38.88313167,38.26982767,34.11707367,18.97613567
660.538391,28.82256367,19.010657,23.043614,30.555689,30.80073133,38.903821,38.27304833,34.21242633,19.03630033
660.871155,28.809677,18.96448467,23.13151867,30.589466,30.921742,39.00202167,38.362236,34.25836767,19.05775
661.203796,28.83693867,18.95630833,23.26623167,30.67704933,30.95490267,39.02220233,38.27584467,34.34017767,19.10135433
661.536438,28.84401767,18.94208933,23.35593133,30.70499867,30.90772367,39.081981,38.30115367,34.36375433,19.10921167
661.86908,28.858121,18.825968,23.40176767,30.65173433,30.94387733,39.15546333,38.33717733,34.30339433,19.11843733
662.201599,28.86968833,18.753034,23.486864,30.648701,30.96054133,39.10733567,38.47194667,34.424528,19.077744
662.534119,28.865003,18.79991667,23.427482,30.66842033,30.94397867,39.13002967,38.42294167,34.47072433,19.113219
662.866577,28.86154667,18.75877567,23.45791833,30.68643633,30.83699633,39.143883,38.49619167,34.41286,19.089636
663.199036,28.80729667,18.822459,23.34509467,30.71159433,30.82469233,39.177211,38.46531267,34.35841533,19.07303767
663.531372,28.855665,18.85445567,23.329484,30.75348167,30.810105,39.191583,38.368843,34.47110233,19.10702467
663.863708,28.906699,18.72722733,23.33971667,30.72184733,30.82973667,39.068922,38.28458267,34.41409667,19.06836367
664.195923,28.91694033,18.744773,23.32582433,30.78900033,30.849518,39.05202667,38.30596533,34.504615,19.056046
664.528198,28.99043933,18.76049067,23.322286,30.67877133,30.85129433,39.035913,38.38722367,34.482029,19.02138933
664.860352,29.04159633,18.781836,23.352917,30.62735767,30.85603967,39.03284067,38.40409867,34.65558633,19.099922
665.192505,28.921316,18.78718,23.362479,30.60037867,30.89100967,39.036256,38.54994467,34.70536167,19.13078167
665.524658,28.988606,18.87479567,23.352713,30.580426,30.92346333,38.98060467,38.55623633,34.83738967,19.095857
665.856689,29.035614,18.86849933,23.350742,30.57854433,30.917005,38.935257,38.61401367,34.89823267,19.12599733
666.188721,29.09326667,18.906367,23.316087,30.59385233,30.893474,38.96294967,38.58991633,34.827947,19.25212667
666.52063,29.11066633,18.87078433,23.29035667,30.66653567,30.926917,38.994368,38.5698,34.89526767,19.31902833
666.852478,29.111807,18.87101667,23.31280467,30.617791,31.06317033,38.95783733,38.54539367,34.80684133,19.36599933
667.184387,29.17640767,18.88841233,23.30542133,30.59957433,31.18072133,38.93295067,38.57840333,34.81822,19.396722
667.516174,29.123903,18.88745833,23.28644933,30.64056333,31.16219367,38.81585133,38.57592533,34.88545033,19.37554767
667.8479,29.165715,18.958899,23.16416033,30.63271867,31.01348933,38.772473,38.52482467,34.84812533,19.36785967
668.179688,29.06817433,19.03275467,23.09212133,30.61017167,31.01936667,38.867206,38.686142,34.885833,19.30866367
668.511353,29.07151167,19.08409567,23.04538167,30.661166,31.06358733,38.80575067,38.709719,34.88803367,19.28108
668.843018,29.041399,19.15868633,23.04247633,30.628711,31.026504,38.83600133,38.69788233,34.96107733,19.325759
669.1745,29.04551267,19.27283933,23.008262,30.69939667,31.00723067,38.79358867,38.55508533,34.88358467,19.307984
669.506104,29.10621133,19.21937933,22.96799267,30.72067567,31.083358,38.73874233,38.63760633,34.915209,19.38527667
669.837524,29.26711067,19.20765567,22.980151,30.84720367,31.14219933,38.82837633,38.53503533,34.993861,19.41080033
670.169006,29.39115367,19.168648,23.08545833,30.86838167,31.19797767,38.85060133,38.57192233,35.02856833,19.460576
670.500366,29.406599,19.15979533,23.131117,30.89822467,31.21951333,38.91700867,38.588585,34.94131067,19.45911333
670.831787,29.47620133,19.19793833,23.162206,30.98117133,31.267251,39.057575,38.663718,34.93309833,19.505766
671.163086,29.40781967,19.31386433,23.20513533,31.02103667,31.20629933,39.027465,38.674965,34.821918,19.54429633
671.494324,29.35759733,19.29422967,23.231593,31.072169,31.278892,38.976979,38.671005,34.843705,19.599268
671.8255,29.35254033,19.394999,23.24215633,31.133197,31.35843333,39.02217967,38.68176533,34.81216767,19.61744667
672.156616,29.436297,19.40143033,23.379463,31.127725,31.41792333,39.12645367,38.63544233,34.86970133,19.644221
672.487732,29.37041233,19.46166033,23.447077,31.23466733,31.35961333,39.16799333,38.64135967,34.86443733,19.60281867
672.818848,29.28417,19.47747867,23.509959,31.32252533,31.39642867,39.240007,38.78222933,34.82042433,19.63718
673.149841,29.176093,19.594745,23.56052267,31.43598233,31.38920467,39.24807667,38.839316,34.892351,19.51924267
673.480835,29.27882433,19.617593,23.62950433,31.420241,31.38952467,39.26813967,38.842444,34.854952,19.62632533
673.811768,29.30860167,19.734227,23.68959233,31.50448167,31.33254733,39.37612133,38.77127933,34.968237,19.63115833
674.142639,29.23129033,19.864816,23.81289,31.52408333,31.38717567,39.42658667,38.79692333,35.00989733,19.66246867
674.47345,29.30530367,19.951764,23.83082067,31.461746,31.43354467,39.51741633,38.862808,34.91756833,19.62084
674.80426,29.25967933,19.94300667,23.91915633,31.45626633,31.46752033,39.46993133,38.89266067,34.99925867,19.628343
675.134949,29.33048833,20.012268,23.97626667,31.48212633,31.483491,39.43668367,38.843558,35.006869,19.64152467
675.465698,29.334373,19.965653,23.967071,31.52038833,31.49020567,39.47808733,38.98720067,35.01383333,19.67836767
675.796326,29.37839967,20.059134,23.98578233,31.64451433,31.45878067,39.46056767,39.04449333,35.01851267,19.7742
676.126953,29.40389967,19.96516233,23.969451,31.56807067,31.45936167,39.52006667,39.09981267,35.07695767,19.83781033
676.457458,29.38115533,20.10141067,24.07973367,31.56539633,31.34300033,39.516374,38.940024,35.089639,19.78809367
676.787964,29.308457,20.09038333,24.121666,31.45114533,31.311364,39.41861633,38.995197,35.10269267,19.829707
677.118408,29.32660633,20.13326967,24.087644,31.497289,31.29391033,39.443032,39.05894967,35.204388,19.801468
677.448853,29.37953267,20.19000233,24.11101667,31.45303767,31.23496767,39.46131267,39.17840933,35.22815833,19.80987967
677.779175,29.249103,20.32269267,24.07085533,31.37761533,31.241476,39.50692367,39.196668,35.392742,19.77312067
678.109558,29.37315167,20.32983667,24.05589867,31.24946033,31.276842,39.571622,39.21434533,35.49442167,19.770657
678.439758,29.37912267,20.34897767,23.98619933,31.27151033,31.32992167,39.67509933,39.151183,35.59328233,19.67136833
678.77002,29.42452233,20.28516167,23.923761,31.30477133,31.22921433,39.541217,39.06990667,35.71661633,19.62739067
679.100159,29.347074,20.39435567,23.88386167,31.34813067,31.16880633,39.422425,39.11690133,35.63209667,19.551207
679.430298,29.524845,20.42000033,23.90899767,31.31866133,31.25052067,39.372191,39.15784167,35.596508,19.61313467
679.760376,29.572527,20.464533,23.95152367,31.24160567,31.313778,39.331459,39.17727033,35.61764933,19.55382733
680.090393,29.69411833,20.37364933,23.92019967,31.144891,31.34878533,39.38972267,39.205704,35.71900167,19.59358367
680.42041,29.65188533,20.38006667,23.89061667,31.262107,31.28573733,39.40364267,39.326225,35.72267167,19.56557667
680.750305,29.655773,20.37977633,23.831021,31.23999,31.27322733,39.27695567,39.389623,35.82052333,19.60910567
681.0802,29.65572467,20.37425667,23.74021033,31.243243,31.250986,39.33505633,39.36310567,35.854075,19.62579133
681.410034,29.57380467,20.32153433,23.865396,31.30753567,31.19212033,39.44492467,39.42704033,35.916461,19.697855
681.739807,29.573546,20.34883233,23.84378833,31.283952,31.30142633,39.54652267,39.39788167,35.8851,19.69322067
682.06958,29.561035,20.330204,23.86629867,31.26422567,31.31973533,39.547077,39.43599667,35.940313,19.65591567
682.399292,29.61845733,20.37526933,23.88163033,31.23957267,31.31018867,39.652895,39.398669,35.985289,19.62583533
682.728943,29.69252467,20.41062133,23.909275,31.31006,31.37180833,39.69722733,39.39265433,36.04334633,19.655163
683.058594,29.70367567,20.54758567,23.958378,31.35161733,31.38088267,39.65775,39.52977233,36.07481667,19.668323
683.388123,29.72285033,20.56119667,24.04358367,31.449572,31.41238067,39.65161367,39.623194,36.109726,19.69732467
683.71759,29.71985767,20.66423933,24.075224,31.524955,31.46595067,39.74945233,39.604108,36.104407,19.73386267
684.047058,29.69334233,20.71161067,24.151446,31.531744,31.436571,39.70362733,39.58256367,36.08303433,19.80418567
684.376465,29.544493,20.655997,24.18011233,31.57160833,31.49067633,39.70624733,39.46127867,36.232128,19.823416
684.705811,29.53562633,20.66114067,24.08652167,31.63439033,31.515322,39.65622867,39.462317,36.13835167,19.90143533
685.035095,29.52085733,20.69347967,24.08892233,31.721592,31.48922033,39.548121,39.520882,36.22557333,20.04265433
685.36438,29.504132,20.79224267,24.14153733,31.69231833,31.431428,39.490898,39.63676867,36.286035,20.10278333
685.693665,29.51653267,20.86105133,24.23433367,31.699026,31.41238967,39.68178,39.683441,36.20868567,20.12746433
686.022888,29.67704767,20.80606033,24.30268667,31.644697,31.442667,39.7524,39.637133,36.28096533,20.23226433
686.351929,29.54701167,20.85397567,24.24043067,31.65775667,31.385563,39.829973,39.65803633,36.393851,20.19514633
686.68103,29.55693033,20.90580933,24.18975233,31.741505,31.38150167,39.83575033,39.48513933,36.48699167,20.30985267
687.010071,29.549834,21.03235833,24.21108867,31.74617767,31.360852,39.79188167,39.488851,36.416243,20.37717933
687.33905,29.595144,20.96277033,24.20860433,31.73047067,31.42728033,39.816331,39.43667833,36.536583,20.350268
687.66803,29.654262,20.87405867,24.24057867,31.706374,31.576387,39.884142,39.467757,36.457587,20.307578
687.996887,29.66839467,20.811373,24.33701,31.75861067,31.510039,39.86225367,39.526502,36.43760933,20.26644233
688.325745,29.80964533,20.93462333,24.25411,31.682738,31.54331333,39.86107133,39.432467,36.455678,20.25385633
688.654602,29.78957067,20.98483,24.24552667,31.752383,31.43142567,39.812818,39.46436433,36.516046,20.32307267
688.983276,29.77723667,21.02439333,24.12191633,31.74084967,31.44635133,39.84942967,39.49941767,36.547558,20.38860633
689.312012,29.81180833,20.99269567,24.14630367,31.65602167,31.53989367,39.79363,39.39723967,36.609731,20.440403
689.640625,29.806539,20.97775667,24.12495533,31.58660067,31.486643,39.755675,39.31564733,36.71681833,20.33364867
689.969238,29.77863467,20.90373933,24.15580133,31.59401667,31.39439467,39.84906733,39.26866,36.753085,20.36657167
690.297791,29.80651367,20.81990633,24.055238,31.52812333,31.43252133,39.85998667,39.37836233,36.67647033,20.35039533
690.626282,29.86946833,20.84569067,23.93226867,31.56105667,31.38575333,39.82840167,39.48307033,36.773754,20.256691
690.954834,29.849412,20.86364167,23.859148,31.55403833,31.47672133,39.9614,39.63791267,36.844835,20.167557
691.283203,29.90332533,20.86491033,23.773445,31.52327933,31.52802867,39.92752333,39.818054,36.82240933,20.18015033
691.611572,29.99675667,20.894747,23.87857267,31.45314,31.45030733,40.04332967,39.89614633,36.89163433,20.168156
691.93988,30.06874233,20.99547667,23.851022,31.52100633,31.61325633,40.12442133,39.90367667,36.835458,20.06067533
692.268127,30.177911,20.96413867,23.91216233,31.60359633,31.59614,40.194976,39.935337,36.712504,20.05706467
692.596375,30.23860967,20.96017467,23.875379,31.54802767,31.727668,40.09556133,39.852067,36.802719,20.151296
692.9245,30.17376767,21.04602167,23.82344467,31.56176567,31.82747367,40.172191,39.867536,36.82297133,20.187353
693.252625,30.18144733,20.957445,23.811282,31.59160433,31.91877867,40.095711,39.84499233,36.82091367,20.20399633
693.58075,30.244183,20.98001733,23.79986,31.587511,31.845384,40.23013433,39.88883967,36.82450233,20.15761533
693.908813,30.31286067,20.98339467,23.86944767,31.63916033,31.86916667,40.28923567,39.87486267,36.91895667,20.21879233
694.236755,30.218053,21.13991933,23.83796567,31.64423233,31.852806,40.205558,39.80576067,36.91559467,20.22996767
694.564697,30.15043233,21.393125,23.92530667,31.68810367,31.73910867,40.349062,39.701453,36.95822233,20.35327
694.892517,30.17073,21.50403067,23.82275133,31.64855533,31.88473133,40.39211233,39.68248867,37.096915,20.42310567
695.220398,30.149868,21.45558433,23.863885,31.74815267,31.928115,40.31830467,39.69694533,37.13648867,20.41862367
695.548157,30.13270367,21.46192467,23.90898267,31.81403833,32.05038833,40.29677067,39.703148,37.177634,20.47963533
695.875916,30.15752667,21.469372,24.02913267,31.879112,32.073971,40.30814533,39.63513967,37.13499833,20.48331
696.203613,30.104416,21.609504,24.006235,31.94318033,32.05017733,40.272852,39.635241,37.05097033,20.50924
696.531311,30.038114,21.52451867,23.93425233,31.975496,32.23299433,40.25424367,39.69371933,37.00539,20.46519833
696.858887,30.06345333,21.625995,23.86524167,32.010357,32.38886333,40.17579767,39.594929,37.03915,20.470556
697.186401,30.024735,21.68388633,23.89221133,32.03485333,32.31703867,40.21958233,39.46599967,37.093656,20.572643
697.513916,29.99974433,21.619676,23.908935,31.976489,32.30877033,40.323826,39.46229267,37.052953,20.71312867
697.84137,29.99057233,21.591193,23.908938,31.877383,32.28498267,40.187128,39.37613167,36.98189167,20.83853267
698.168762,30.071246,21.69269133,24.03700133,31.96965467,32.337195,40.25962933,39.29129167,36.99963767,20.830948
698.496155,29.92372467,21.69028067,24.00284767,31.941335,32.45599467,40.22979567,39.36184067,37.04374933,20.82581667
698.823486,29.87539467,21.640715,23.99436167,31.958011,32.325995,40.30238033,39.33778,37.028057,20.74088567
699.150757,29.90383133,21.668474,23.96126033,31.99661867,32.33942667,40.391948,39.29694467,37.061624,20.878822
699.477905,29.83621633,21.695199,24.035968,32.06354933,32.26654833,40.461383,39.47352,37.08906533,20.810777
699.805054,29.83734267,21.768254,24.101392,32.14597333,32.161932,40.43225333,39.53464267,37.009654,20.774698
700.132202,29.83126967,21.819886,24.17824667,32.172392,32.065974,40.541084,39.500374,36.98025367,20.82375367
