wl,W2.2.W.P,W4.2.W.P,W10.2.W.P,W12.2.W.P,W16.2.W.P,W18.2.W.P,W26.2.W.P
631.077942,73.76560467,73.09449267,75.18755567,51.644104,49.74569067,44.314087,65.17326467
631.414673,73.72019433,72.99201967,75.28123967,51.76215333,49.75533067,44.31732167,65.09743267
631.751404,73.840182,72.86800367,75.20907833,51.86036933,49.84713133,44.341063,64.96831267
632.088074,73.83165467,72.71359,75.181717,51.90983967,49.84623333,44.43837733,64.89939
632.424622,73.73914333,72.70831033,75.13481167,51.91408,49.83594,44.473554,64.89580167
632.761169,73.66746033,72.49499233,75.18599967,51.85004933,49.79434967,44.41033667,64.86435167
633.097717,73.64936833,72.41369767,75.12957267,51.847182,49.760942,44.43212867,64.84867733
633.434204,73.617246,72.34830467,75.10686233,51.953968,49.76140867,44.37814333,64.843825
633.770691,73.52662433,72.16974667,74.929848,51.93993633,49.770358,44.42066033,64.88502733
634.107056,73.47273233,71.99626667,74.98221067,51.870557,49.73500567,44.481995,64.68391933
634.443359,73.550156,71.90606067,74.95218667,51.88323867,49.748413,44.53372067,64.66528433
634.779663,73.48452267,71.84485233,74.97098267,51.838239,49.82834867,44.63724033,64.72017667
635.115906,73.413465,71.674642,75.03193167,51.95543033,49.930833,44.701551,64.630113
635.452087,73.42938733,71.577422,75.04043567,51.90949867,49.94053033,44.67907333,64.58152133
635.788269,73.43075833,71.44385533,75.02536,51.86243667,49.94233567,44.70935833,64.68880967
636.12439,73.45446,71.332077,75.05493433,51.86573167,49.98092767,44.65247967,64.80456933
636.46051,73.44132233,71.30087267,75.077428,51.81829833,49.96669633,44.64593733,64.88899867
636.796509,73.44523367,71.16423033,75.054868,51.79431567,50.06299067,44.68177033,64.93686533
637.132507,73.413414,70.96754433,75.00678467,51.76366667,50.13462967,44.60090733,65.008752
637.468445,73.45299033,70.79788333,75.09875733,51.796121,50.15714233,44.552006,64.95487333
637.804321,73.47619133,70.67827333,75.08386233,51.79544467,50.12913633,44.51418167,64.99985667
638.140198,73.47062933,70.597903,75.13374067,51.805209,49.980755,44.51080333,65.119372
638.475952,73.40892033,70.60621133,75.061155,51.716085,49.99276367,44.545756,65.26249567
638.811707,73.33758033,70.54503867,75.159045,51.67160433,50.07601167,44.580476,65.44368333
639.147461,73.303342,70.500347,75.197777,51.698124,50.15565233,44.46429433,65.43168
639.483154,73.26129667,70.342715,75.227043,51.65943233,50.13552733,44.43848933,65.38078167
639.818726,73.21561933,70.391468,75.23032633,51.73949467,50.17296733,44.38473367,65.45883567
640.154358,73.220622,70.15789533,75.39392333,51.71637733,50.132637,44.32882567,65.46778
640.489868,73.24424767,70.00429033,75.45233933,51.62668133,50.08287067,44.337405,65.43932367
640.825317,73.25916,69.983922,75.71647367,51.670418,50.13608567,44.29446633,65.478569
641.160767,73.25842267,69.901084,75.71523567,51.65335333,50.18647133,44.18187067,65.55193067
641.496155,73.17519633,69.82825733,75.66683933,51.61081433,50.254786,44.13699367,65.54790267
641.831543,73.26258567,69.76317867,75.81500767,51.60455067,50.12409067,44.049517,65.45885333
642.16687,73.37863933,69.72041333,75.872358,51.63268033,50.21967833,44.04971333,65.57951333
642.502136,73.37501533,69.67198033,75.83416233,51.721315,50.28836833,44.09351733,65.751986
642.837341,73.27900433,69.50762433,75.860593,51.80876,50.32966633,44.05932867,65.685234
643.172485,73.33368433,69.46357367,75.79793533,51.77439,50.42841233,44.15220267,65.66231267
643.507568,73.28353633,69.359619,75.874911,51.89556133,50.54800533,44.15792333,65.599013
643.842651,73.324473,69.250047,76.04108667,51.92514033,50.46229433,44.187698,65.58196633
644.177673,73.348854,69.17348233,76.022204,52.02588033,50.36202767,44.24226233,65.60874833
644.512695,73.17965433,69.199665,75.97253433,51.94460533,50.429512,44.305734,65.561489
644.847656,73.137962,69.20801167,76.03830233,51.91232567,50.42079667,44.374125,65.55635433
645.182556,73.05743433,69.13297567,76.13639333,51.90715767,50.55108267,44.448615,65.550672
645.517395,73.00303667,69.01399467,76.21649633,51.981977,50.52610633,44.44786833,65.41049567
645.852173,73.107628,68.97354533,76.22695933,52.04886367,50.32736833,44.405403,65.35113133
646.186951,73.16002633,68.95355333,76.35192867,51.999508,50.336656,44.420775,65.48228967
646.521667,73.213791,68.95184333,76.30859633,52.09541567,50.41634633,44.45208867,65.57936633
646.856323,73.26291133,68.902734,76.305766,52.136262,50.53049867,44.41612133,65.42677033
647.190979,73.260363,68.87310033,76.11428867,52.10681033,50.50307733,44.46725467,65.35822033
647.525574,73.11875167,68.87439967,76.14323667,52.08925867,50.60260633,44.52953233,65.44722633
647.860107,73.102524,68.76924767,75.94693233,52.04014333,50.47029733,44.57449967,65.320924
648.19458,73.26964333,68.78584933,75.88380933,52.09548067,50.481813,44.67332967,65.313194
648.529053,73.246834,68.79211833,75.97435233,52.090752,50.47708133,44.72012967,65.37841033
648.863403,73.380063,68.746371,75.90087633,52.08998767,50.55190033,44.76033267,65.41314433
649.197754,73.27820067,68.74674367,75.87925733,51.991371,50.46011367,44.89530067,65.422422
649.532043,73.28582,68.792291,75.96631867,51.92602433,50.400014,44.91659933,65.33132533
649.866333,73.297203,68.92391333,76.07320667,51.824103,50.396717,45.02226233,65.350708
650.2005,73.26031733,68.96132367,76.07694267,51.959994,50.29580933,44.99198167,65.49831
650.534729,73.251511,68.99553167,76.08905533,51.94992733,50.14008067,45.03145333,65.465641
650.868774,73.309265,69.15293233,75.988731,51.82927567,50.130624,44.99147267,65.48652233
651.202942,73.36272667,69.27516533,76.04855333,51.71806467,50.126817,45.03048967,65.42499167
651.536926,73.47927333,69.34735467,76.10293833,51.77230433,50.12813967,45.018472,65.46957667
651.87085,73.44950367,69.32573067,76.11624133,51.77010833,50.17635967,45.00045,65.483579
652.204834,73.55479967,69.33901967,76.05646767,51.761972,50.21083067,44.91562667,65.372173
652.538757,73.630338,69.34081667,76.164205,51.775524,50.23602933,44.89051467,65.53011433
652.87262,73.60628733,69.39496867,76.04524233,51.77915333,50.400641,44.957114,65.50318767
653.20636,73.52770467,69.427119,75.97094467,51.87834067,50.405221,45.02228033,65.470412
653.540161,73.610199,69.495912,75.93940233,51.79916367,50.24953467,44.99817133,65.323752
653.87384,73.61694367,69.44939667,76.07275667,51.75908433,50.144343,45.24986367,65.37230167
654.20752,73.64878333,69.56883767,76.180405,51.765297,50.249985,45.265016,65.42036833
654.541077,73.76935533,69.661045,76.19948833,51.905622,50.195156,45.19323067,65.34867733
654.874695,73.74363467,69.79181667,76.255043,51.81006233,50.24606567,45.13604867,65.446531
655.208252,73.68857567,69.85028233,76.29840333,51.75317767,50.25844933,45.11025333,65.37882467
655.541687,73.794469,69.85003133,76.16498833,51.70080333,50.21134333,45.154938,65.23299033
655.875122,73.60335033,69.943287,76.102333,51.53232067,50.13576,45.25024133,65.20583733
656.208496,73.688805,70.032758,76.07083633,51.56087767,50.115213,45.19827933,65.218597
656.541809,73.72346233,70.09561567,76.08481867,51.47222367,50.09786467,45.10946133,65.29231367
656.875122,73.692815,70.105615,76.095871,51.45608533,50.09801367,45.00520033,65.18758133
657.208374,73.85981,70.12598933,76.00681067,51.40951433,50.15669767,44.97365567,65.07079667
657.541626,73.84934267,70.217373,75.967102,51.42661933,50.232136,44.94978833,65.17632267
657.874817,73.88276167,70.29039767,76.00940933,51.475338,50.23476667,45.01413467,65.29134767
658.207947,73.79464467,70.32011567,76.05236567,51.46208033,50.28618233,44.95180267,65.24837
658.540955,73.89093267,70.335639,75.948568,51.480778,50.261421,44.952521,65.32271933
658.873962,73.89474233,70.545053,75.858167,51.491441,50.249354,44.94690833,65.196041
659.206909,73.961423,70.65791833,75.83163467,51.488468,50.21742,44.999916,65.213033
659.539856,74.01104233,70.746226,75.72468033,51.468263,50.189686,44.99915833,65.05766933
659.872742,73.95193733,70.784762,75.723656,51.41272733,50.158067,44.84614933,65.03649933
660.205566,74.12358333,70.821705,75.702466,51.30856033,50.072895,44.86289333,65.06274167
660.538391,74.04552733,70.92388767,75.75512933,51.23463167,50.205035,44.95765167,65.16525533
660.871155,74.05862667,71.047962,75.68785367,51.21002967,50.172989,44.881074,65.34089433
661.203796,73.92113733,71.067267,75.77013167,51.17014967,50.07069,44.94927333,65.270092
661.536438,73.91470867,71.11776733,75.77691433,51.03595867,50.12256633,45.06701533,65.31691333
661.86908,73.85470067,71.21960567,75.785408,51.02088933,50.21262867,45.12250667,65.34915667
662.201599,73.84649667,71.322955,75.839897,50.967776,50.194412,45.106862,65.40729633
662.534119,73.87608867,71.445666,75.86162067,51.02429567,50.25971467,45.10127267,65.44542067
662.866577,74.05196133,71.52619467,75.96760833,51.19236767,50.31478767,45.080339,65.50081
663.199036,74.165652,71.55126567,76.05827333,51.16744333,50.32222867,45.040765,65.431278
663.531372,74.15597533,71.67523467,76.047577,51.267455,50.38082733,45.157295,65.46830133
663.863708,74.231519,71.84749233,75.90967567,51.38435467,50.460988,45.20128,65.575611
664.195923,74.034297,72.07692333,76.01043467,51.309948,50.50051267,45.18231567,65.659232
664.528198,74.12351733,72.13016267,75.91197467,51.32040433,50.498436,45.21959933,65.63447467
664.860352,74.09930433,72.18635167,75.80454,51.39051967,50.58209367,45.25133633,65.43991467
665.192505,74.16846733,72.346072,75.67248033,51.389552,50.587452,45.281315,65.50758
665.524658,73.999934,72.47374067,75.71860767,51.30457833,50.60935367,45.32985167,65.46211767
665.856689,74.08621233,72.36092533,75.86806467,51.295966,50.683413,45.34301633,65.60276133
666.188721,74.115499,72.516786,75.865509,51.18528867,50.68448533,45.31689067,65.61998133
666.52063,74.111969,72.57286333,75.81009433,51.13900867,50.71014667,45.347984,65.722359
666.852478,74.17384833,72.72422133,75.97169533,51.00167333,50.686147,45.395634,65.720015
667.184387,74.10264067,72.93727633,76.157252,51.05777467,50.85567733,45.29563633,65.661898
667.516174,74.16246033,72.991646,76.12795267,51.19720867,50.71944433,45.22556167,65.559596
667.8479,74.11655433,73.20463033,76.062172,51.15423467,50.81563467,45.30293533,65.36513533
668.179688,74.34535467,73.30833933,76.034022,51.23046767,50.807049,45.31297033,65.44726033
668.511353,74.486056,73.39447767,75.952507,51.31583167,50.74054333,45.24653133,65.42254
668.843018,74.73803933,73.48817967,75.845108,51.339752,50.660062,45.21826033,65.39586133
669.1745,74.76051567,73.58850867,75.80161033,51.313127,50.556034,45.33143833,65.36526367
669.506104,74.64306367,73.740397,75.86317433,51.31665433,50.533362,45.42965467,65.31025333
669.837524,74.652158,73.95430733,75.75468933,51.36037433,50.493248,45.42035967,65.26280567
670.169006,74.493693,74.11679567,75.648229,51.42820233,50.50335567,45.44244,65.362198
670.500366,74.47744767,74.222224,75.55714667,51.46664067,50.51775367,45.39852033,65.284064
670.831787,74.34613267,74.47668433,75.64153567,51.42600367,50.30926767,45.386674,65.22724533
671.163086,74.314687,74.55787133,75.672213,51.44871633,50.165619,45.575909,65.104135
671.494324,74.28315733,74.73235333,75.84207667,51.38299267,50.139301,45.67779167,64.977121
671.8255,74.25641667,74.89356233,75.83102933,51.27402633,50.147133,45.57302233,64.90261567
672.156616,74.32754,75.074155,76.07187933,51.34048833,50.038981,45.60931133,64.87897867
672.487732,74.32831567,75.30268867,76.04953767,51.31117367,50.001447,45.602787,64.96035767
672.818848,74.295573,75.491933,76.11632267,51.32999033,49.96725333,45.581323,65.018163
673.149841,74.21211767,75.59486867,76.191017,51.49136733,49.97258,45.51035933,65.16527567
673.480835,74.19991567,75.71628833,76.170672,51.45563033,49.968662,45.49063733,65.22379033
673.811768,74.31292233,75.92533333,76.172834,51.52123367,50.03039067,45.585664,65.31520467
674.142639,74.40397133,75.95532233,76.08166,51.52077333,49.91149233,45.69902833,65.48274633
674.47345,74.43238567,76.04525767,76.27095533,51.48037367,49.98463433,45.78329733,65.689101
674.80426,74.41713967,76.066503,76.39133433,51.62673467,49.949417,45.76860967,65.73058567
675.134949,74.201604,76.229233,76.32077567,51.676324,50.08239233,45.771492,65.82494467
675.465698,74.19501,76.39083333,76.28943633,51.644937,50.22513067,45.86464567,65.95287433
675.796326,74.198204,76.373881,76.287506,51.81203467,50.31058,45.95190833,66.04429867
676.126953,74.05841833,76.48623433,76.42162833,51.863345,50.30060867,45.87926233,66.01499567
676.457458,74.131823,76.50029,76.45017233,51.769483,50.271797,45.749743,66.02185567
676.787964,74.06692267,76.43261733,76.45385733,51.672277,50.375853,45.76337067,66.00454933
677.118408,74.200134,76.53565967,76.415474,51.64672467,50.40213367,45.68370067,65.941652
677.448853,74.26135767,76.64479333,76.386696,51.62707233,50.32318767,45.69567733,65.95869967
677.779175,74.31954167,76.58841467,76.372627,51.65827833,50.52473867,45.84101733,65.98926533
678.109558,74.324867,76.56586967,76.36718,51.62807067,50.54356367,45.69709267,66.041415
678.439758,74.318311,76.59459667,76.278117,51.58241167,50.606224,45.57381467,66.153451
678.77002,74.333735,76.58436067,76.34102867,51.570432,50.541945,45.68889733,66.214359
679.100159,74.34724667,76.64269533,76.15934467,51.49824367,50.613117,45.663634,66.26062767
679.430298,74.46892033,76.62620533,76.30330933,51.54042333,50.58245733,45.72421533,66.19314167
679.760376,74.447566,76.64807133,76.242261,51.475548,50.56327833,45.79471467,66.13610167
680.090393,74.46526567,76.646202,76.244349,51.38145033,50.59700667,45.956665,66.08592233
680.42041,74.54880033,76.67639167,76.26370233,51.495584,50.537609,46.081177,65.996544
680.750305,74.337499,76.72308367,76.26977533,51.614325,50.58911133,45.980007,66.031573
681.0802,74.29003667,76.84408067,76.10187033,51.63143533,50.72311667,45.94810867,65.95969367
681.410034,74.37404867,76.9232,75.931544,51.69304133,50.76433067,45.915062,65.86890567
681.739807,74.446383,77.00486,75.838369,51.67759733,50.74551033,45.98715233,65.90217467
682.06958,74.60980467,77.07796233,75.83271567,51.466816,50.705433,45.910296,65.736408
682.399292,74.66824333,77.05763467,75.92259233,51.45125067,50.589976,45.88565067,65.664991
682.728943,74.58647167,77.030515,76.13125867,51.353769,50.54210033,45.85553967,65.545493
683.058594,74.68443567,76.98234533,76.05807233,51.32039767,50.64563,45.82418933,65.52816133
683.388123,74.787473,77.11692067,75.98145533,51.50027067,50.64560067,45.97679367,65.63735833
683.71759,74.92492133,77.20440667,76.09046467,51.57227167,50.517488,46.0603,65.72368767
684.047058,74.89049767,77.17812867,76.27787,51.570625,50.48785,46.18712,65.71499
684.376465,74.89603933,77.230517,76.31048067,51.51220067,50.49004367,46.158979,65.72924933
684.705811,75.05253067,77.20942467,76.21239467,51.48231733,50.437237,46.04795833,65.84047833
685.035095,75.17038233,77.13044233,76.405454,51.522593,50.489501,46.165063,65.69515233
685.36438,75.08005267,77.07178533,76.61864,51.566345,50.52143367,46.18754333,65.60115333
685.693665,75.07966833,77.104525,76.568995,51.581567,50.522129,46.02817533,65.582634
686.022888,75.02826167,77.14282767,76.57050833,51.73124967,50.40474833,46.05780533,65.601889
686.351929,75.023267,77.09901433,76.53055567,51.74469133,50.53549967,46.04650367,65.57239667
686.68103,75.14525867,77.103452,76.373441,51.91555667,50.54517333,45.90664433,65.62006867
687.010071,75.141591,77.06178767,76.18533067,51.94789267,50.57244867,45.68829067,65.58195
687.33905,75.03574367,77.14064,76.30670167,51.95372367,50.71795433,45.68761333,65.72555
687.66803,75.30246967,77.011917,76.30825533,51.865678,50.58288833,45.80145267,65.61259333
687.996887,75.31813833,77.02029167,76.62254333,51.89157067,50.52754067,45.78253933,65.463576
688.325745,75.21059933,76.959483,76.69145433,51.854871,50.420746,45.73571167,65.42635733
688.654602,75.06534067,76.885058,76.829908,51.85554367,50.366608,45.64367767,65.418012
688.983276,75.07976267,76.68779267,76.91577633,51.97465633,50.352496,45.61953233,65.38522733
689.312012,75.04413367,76.73661567,76.74749267,51.91694633,50.50653333,45.643716,65.421889
689.640625,75.04996767,76.83558667,76.659981,51.983134,50.505951,45.643908,65.445901
689.969238,75.00632467,76.816302,76.73108967,51.936901,50.39941633,45.69963733,65.54437533
690.297791,74.870463,76.68136833,76.949534,51.83831767,50.57134633,45.57199333,65.503803
690.626282,74.83486433,76.582784,77.0118,51.83810433,50.70433033,45.56541067,65.56348667
690.954834,74.77896867,76.50274667,76.90627533,51.93358233,50.86259467,45.59533067,65.60058467
691.283203,74.87461067,76.28973633,76.98697667,51.96435033,50.94291433,45.53253433,65.62251
691.611572,74.73835233,76.23361967,77.08224233,51.878199,51.059485,45.579969,65.58243067
691.93988,74.691887,76.27885467,77.057734,51.75907267,51.08958067,45.40412033,65.68344267
692.268127,74.920283,76.17657967,76.893565,51.72923767,51.158498,45.411851,65.711468
692.596375,74.958303,75.989639,77.07703133,51.67741,51.26281333,45.52791067,65.77961
692.9245,75.07254533,75.95577733,77.11463933,51.57191833,51.400519,45.38114933,65.73259
693.252625,75.00546533,75.85282667,77.241216,51.598465,51.30661767,45.31042467,65.76691667
693.58075,74.85158533,75.958692,77.34406767,51.51190333,51.39408633,45.50505833,65.58694867
693.908813,74.70089967,76.09031667,77.578781,51.53059233,51.30448667,45.669023,65.58138267
694.236755,74.74746733,75.994207,77.44077533,51.47680133,51.351809,45.59638333,65.37754567
694.564697,74.41809833,75.919487,77.42467767,51.60983,51.33903367,45.572688,65.35255967
694.892517,74.31573733,75.72391267,77.208941,51.57308067,51.339779,45.63693633,65.53753533
695.220398,74.36931867,75.56875867,77.214783,51.54476933,51.533287,45.679465,65.52112167
695.548157,74.47432433,75.47699267,77.07459767,51.450123,51.461103,45.52637867,65.551833
695.875916,74.465136,75.33361067,76.991918,51.41934167,51.49323367,45.50650567,65.78838967
696.203613,74.307467,75.176745,76.988368,51.475732,51.46520233,45.444154,65.66844833
696.531311,74.34019233,74.82370767,76.97353333,51.42424933,51.517128,45.416771,65.731331
696.858887,74.387403,74.77862067,76.868047,51.47667567,51.60899867,45.252504,65.736443
697.186401,74.25501733,74.72363533,76.80275467,51.461675,51.553014,45.21440133,65.803492
697.513916,74.21758,74.75827767,76.786629,51.32944633,51.50770567,45.26546467,65.673421
697.84137,74.33969133,74.746043,76.87139133,51.21320233,51.40851867,45.26343667,65.69156667
698.168762,74.21753433,74.717504,76.922544,51.17922333,51.24879967,45.43926233,65.68772867
698.496155,74.21894067,74.54049167,76.82107,51.25243133,51.04060233,45.53258867,65.690633
698.823486,74.07121033,74.55913533,76.69901267,51.35754533,51.10053767,45.55115267,65.67900233
699.150757,74.01258567,74.54173267,76.710274,51.30394733,51.01343667,45.63582867,65.673847
699.477905,74.00191267,74.457802,76.58848067,51.34933967,50.92729967,45.674023,65.63686
699.805054,73.849818,74.20062233,76.64712033,51.347009,50.885576,45.786255,65.69008133
700.132202,73.90722167,74.11049933,76.70026133,51.335293,50.79287067,45.79563367,65.82450367
