wl,EtBW1.W,EtBW3.W,EtBW4.WY,EtBW5.W,EtBW6.W,EtOB1.W,EtOB2.W,EtOB3.W,EtOB4.W,EtOB5.W,EtOB6.W,EtOB7.W,EtOB8.W,EtSY1.W,EtSY2.W,EtSY3.W
621.292847,67.850985,112.516243,70.38144667,91.68083733,81.93190767,72.214765,54.657344,51.20660133,88.04716233,64.369109,101.7103983,76.62875633,89.64880367,89.39506267,62.87771567,78.217237
621.630859,67.77611033,112.4217833,70.44913633,91.71554333,82.032857,72.20085667,54.586703,51.04428867,88.03955867,64.40088133,101.773712,76.58122233,89.621043,89.27949267,62.99441,78.14167533
621.968872,67.80774067,112.3750127,70.54915867,91.81804633,82.114647,72.123207,54.51512267,51.02288933,88.13982167,64.44408167,101.9175973,76.61379233,89.65898133,89.277377,63.013106,78.289505
622.306763,67.71198533,112.3434577,70.59296667,91.79947933,82.13414767,72.167216,54.46505733,50.95892967,88.171191,64.48166667,101.9306847,76.520452,89.643425,89.18826033,62.999729,78.32450633
622.644653,67.587368,112.3878453,70.50165833,91.85262567,82.06263233,72.26989267,54.468315,50.96729267,88.212265,64.37736133,102.0435483,76.54739167,89.68848667,89.07547733,63.01393867,78.284388
622.982605,67.584877,112.330485,70.62252267,91.869428,82.04957333,72.25170133,54.46838,51.001054,88.11522167,64.34920133,102.1347833,76.592425,89.92903133,89.06713867,62.970961,78.19679267
623.320435,67.463441,112.3441087,70.565534,91.976461,82.01662467,72.297325,54.43795033,50.88779467,88.20664733,64.40523133,102.143036,76.62657667,89.91716,89.19411467,62.98456167,78.171931
623.658203,67.44033333,112.3892513,70.533722,92.005366,82.03325133,72.288582,54.36963133,50.85531367,88.127365,64.20341233,102.1725643,76.53883867,89.82524633,89.05736267,63.04160067,78.13886267
623.995911,67.49846133,112.2543487,70.45623367,91.997823,82.10093433,72.331164,54.492134,50.88266633,88.122523,64.11010467,102.26474,76.564517,89.80053233,89.046407,63.080073,78.129504
624.333618,67.45696867,112.1571657,70.50619133,91.96124033,81.92628467,72.43298367,54.55448133,50.89865,88.06818633,64.001764,102.319758,76.54523967,89.833786,88.98481,63.16212467,78.26451867
624.671204,67.382923,112.0896147,70.495552,91.91217833,81.856087,72.545901,54.48611467,50.82560867,88.015213,64.04996133,102.4874597,76.53940067,89.898135,88.92430133,63.23166033,78.28916933
625.00885,67.28493367,112.1462403,70.495523,91.87463633,81.973038,72.387118,54.472033,50.82728833,88.01318867,64.09991167,102.5299933,76.357582,89.97749333,88.97779567,63.26271433,78.27097033
625.346375,67.279443,112.1964163,70.473321,91.95422367,81.88777167,72.39347033,54.557017,50.731168,87.901324,64.16421367,102.5597867,76.37702433,89.87266067,88.95351667,63.23817033,78.25155633
625.683899,67.21032833,112.2438,70.54047133,91.81933333,81.82290933,72.365084,54.6062,50.714245,87.98971067,64.10066733,102.450114,76.36251333,89.85362767,89.17002133,63.26838433,78.214358
626.021362,67.21472533,112.3323973,70.52164233,91.802279,81.824112,72.447416,54.57077,50.686807,88.01484967,64.146075,102.4867297,76.32611367,89.95875533,89.134028,63.360242,78.22369867
626.358765,67.25099033,112.2612177,70.44228967,91.56865167,81.90951533,72.472982,54.52836133,50.68716033,87.911326,64.01298267,102.4690477,76.24358867,90.02242033,89.238935,63.44106167,78.22315967
626.696167,67.19922,112.2673493,70.30539567,91.58174633,81.92419433,72.54009767,54.52372333,50.64658233,87.956375,63.99984733,102.449885,76.17350533,90.041644,89.23012533,63.34646467,78.212626
627.033447,67.18902333,112.2932383,70.35219333,91.674306,81.89576967,72.44015467,54.51687,50.65455,88.10477933,64.0205,102.384336,76.12664033,90.10650367,89.221026,63.26776367,78.26981867
627.370728,67.22898067,112.203031,70.39773067,91.542211,81.834572,72.47240467,54.50273633,50.589363,88.181679,63.98596567,102.413859,76.11381,89.94127133,89.27732567,63.190918,78.342051
627.708008,67.23506433,112.2147953,70.28153467,91.51758333,81.96018967,72.51056933,54.403502,50.51548633,88.226883,64.062804,102.3599167,76.064631,89.97483833,89.369067,63.24096433,78.29897567
628.045166,67.27784967,112.0541943,70.205724,91.544075,82.05070267,72.559209,54.32425833,50.41438267,88.30730433,64.109361,102.3097023,76.02028133,89.86525967,89.479861,63.26314567,78.23940533
628.382385,67.23228333,112.1345293,70.227478,91.426694,82.030388,72.60462167,54.34260667,50.37517533,88.28672267,64.07521333,102.324781,76.00422667,89.85022233,89.33826167,63.22242233,78.31654367
628.719421,67.32203167,112.2201257,70.13363,91.37383533,81.99667633,72.59344467,54.37912967,50.456234,88.29577133,64.07969667,102.259926,76.018415,89.85608667,89.41477467,63.08922733,78.37600967
629.056519,67.29660167,112.0952707,70.18621733,91.28754433,82.093343,72.66386667,54.50549333,50.51591233,88.14244567,64.04769133,102.2316617,75.99419167,89.814664,89.52035533,63.12498,78.38218967
629.393494,67.34804667,112.0695313,70.20837,91.35203033,82.10896567,72.630549,54.60149233,50.52369567,88.230166,64.01813633,102.2974777,76.080124,89.84949,89.66982,63.199468,78.430776
629.730469,67.39358767,112.1229097,70.288676,91.43947067,82.237277,72.63302867,54.74107733,50.497405,88.116287,64.14423867,102.338707,75.91444133,89.92270133,89.751228,63.20231767,78.44649267
630.067383,67.37590667,112.056854,70.25416433,91.409325,82.281705,72.59317,54.704656,50.42283633,88.090505,64.18828233,102.3572083,75.965543,89.94644433,89.70150733,63.20327633,78.457863
630.404297,67.40276467,112.058113,70.270664,91.34197467,82.42274767,72.48095933,54.725984,50.51752333,88.051425,64.26800933,102.3362933,75.87186667,90.05391167,89.767939,63.157912,78.376691
630.74115,67.51091367,112.0599343,70.228976,91.33023833,82.49946333,72.545306,54.81066133,50.552765,88.09563433,64.48060567,102.24116,76.065023,90.20424133,89.94949333,63.01372267,78.31197867
631.077942,67.475497,112.090777,70.29024233,91.42061633,82.50832367,72.55754333,54.77687833,50.56062333,88.14633167,64.57852933,102.192345,76.005605,90.27558633,90.03417967,62.91300567,78.26374533
631.414673,67.44524133,112.1231357,70.221348,91.351588,82.68712133,72.48167167,54.75420367,50.45245233,88.250023,64.60295867,102.287989,76.061704,90.21767433,89.971204,62.74536,78.14685833
631.751404,67.47734967,112.273547,70.22457733,91.34938567,82.75587733,72.41784167,54.88582233,50.47901533,88.27289867,64.59710167,102.2224553,76.06884767,90.28439567,90.04930633,62.658427,78.11955267
632.088074,67.505468,112.392151,70.245397,91.38110567,82.82951867,72.49367533,54.96810033,50.52070367,88.34926367,64.58210633,102.1549937,76.154714,90.30110167,89.983439,62.663479,77.96347533
632.424622,67.44655833,112.3033447,70.16171,91.34333567,82.76473467,72.51745833,54.82323333,50.53920133,88.38730633,64.5067,102.0734633,76.273389,90.473559,90.070961,62.68929567,78.03978733
632.761169,67.51381433,112.1445513,70.08497233,91.536082,82.91226933,72.55642433,54.77558633,50.54917033,88.46234367,64.50711067,102.196007,76.29232267,90.38064567,90.01909133,62.73676967,78.08935567
633.097717,67.46981067,111.9014817,70.084291,91.53595733,82.93935167,72.50102733,54.82328033,50.54232133,88.37293233,64.57957433,102.0986607,76.24598667,90.322273,90.147153,62.643752,78.09994767
633.434204,67.371146,111.9546177,70.105554,91.78421,82.94414,72.597898,54.80402133,50.56651267,88.39140567,64.633368,102.136289,76.22123467,90.32428467,90.10703533,62.5962,78.06254067
633.770691,67.382862,111.927699,70.176248,91.82625067,82.81095367,72.68912767,54.86897033,50.603306,88.35121667,64.65765533,102.0804317,76.26746633,90.27765167,90.22048467,62.55546967,78.193614
634.107056,67.46944433,111.9890623,70.285529,91.74304967,82.84423567,72.669866,54.89508333,50.60641867,88.145279,64.54187533,102.1860047,76.244268,90.06309533,90.110405,62.58780167,78.014689
634.443359,67.54475667,112.120031,70.15681567,91.92622133,82.99627933,72.69332367,54.916757,50.615007,88.067792,64.53070967,102.333074,76.31124867,90.18020867,90.03391233,62.605109,78.00571933
634.779663,67.53247067,112.1657257,70.19848133,92.00930267,82.833692,72.69919333,54.95540267,50.68331633,88.07019533,64.45956533,102.380938,76.41033433,90.29271433,90.11056533,62.49017933,77.97856133
635.115906,67.51635367,112.418335,70.308273,91.941798,82.74432633,72.643603,54.938708,50.70636367,88.15465533,64.49720133,102.486084,76.420644,90.391009,89.97770967,62.45242933,78.003708
635.452087,67.54941567,112.4357707,70.229974,92.015635,82.828153,72.75790167,54.96049733,50.67699567,88.13155367,64.40707033,102.545372,76.46908333,90.39656567,90.194336,62.47297533,77.92474133
635.788269,67.55944833,112.4060233,70.16167467,92.05431367,82.847351,72.87656667,54.917783,50.660371,88.12819433,64.34349433,102.674034,76.40713533,90.47490667,90.28477233,62.630694,77.95041133
636.12439,67.53427867,112.3883133,70.081505,92.01482633,82.73681367,72.92691067,54.82484067,50.592865,88.25331867,64.39056133,102.5388893,76.457774,90.533783,90.30828867,62.567094,77.99676767
636.46051,67.52525833,112.389519,70.059601,92.10008467,82.57525133,72.87068967,54.72474167,50.644109,88.07586667,64.43285667,102.5142973,76.44781767,90.45431267,90.23473867,62.54368733,78.036494
636.796509,67.57916233,112.356613,70.132086,92.07859267,82.51492567,72.942464,54.729137,50.73177867,88.10355367,64.33455167,102.394633,76.448728,90.460208,90.18560267,62.55321633,78.073382
637.132507,67.65562833,112.2677333,70.13647333,92.15131367,82.47482033,73.016126,54.788223,50.682925,88.14692667,64.25933333,102.4297487,76.39874267,90.30272467,90.32049833,62.575643,78.13304867
637.468445,67.680463,112.214874,70.11840333,91.95357767,82.36599967,72.97035467,54.72061933,50.65587367,88.19191,64.29720933,102.4081573,76.44474067,90.23068733,90.266121,62.59966667,78.23564633
637.804321,67.58276267,112.2414907,70.170699,91.858307,82.294337,72.91767367,54.72895167,50.63656267,88.117953,64.113491,102.519455,76.38015967,90.1884,90.30335233,62.787684,78.35958333
638.140198,67.68726967,112.240967,70.189424,91.94425967,82.33144633,72.813713,54.74489733,50.60727933,88.13835133,64.06915133,102.4995063,76.383034,90.14564,90.25854767,62.78913367,78.341573
638.475952,67.86783067,112.3332773,70.21672967,92.116488,82.31010167,72.871002,54.752491,50.65983567,88.05534867,64.14891067,102.4824293,76.346975,90.12098967,90.18067167,62.83138267,78.47501133
638.811707,67.80126833,112.1451137,70.22272467,92.06631233,82.29847733,72.84070833,54.694715,50.703576,87.99770333,64.17995433,102.4039613,76.322306,89.93997733,90.14675633,62.879035,78.49721767
639.147461,67.75841267,112.0797883,70.181512,92.04791533,82.158943,72.78771,54.67646533,50.623324,87.845057,64.19207267,102.3337733,76.400828,89.795845,90.192754,62.900117,78.75281767
639.483154,67.87246333,112.060425,70.303238,92.09296667,82.259964,72.857094,54.76646933,50.599963,87.81811033,64.24209733,102.3347827,76.35066233,89.69372067,90.12425767,62.9613,78.68088533
639.818726,67.88315967,112.1863403,70.27343267,92.08118467,82.20978033,72.88506333,54.86623367,50.54452267,87.77925633,64.239596,102.2808353,76.44305433,89.74416333,90.01312767,62.97196833,78.64720667
640.154358,68.07528933,112.474406,70.17340733,91.97593167,82.32541133,72.883644,54.89772533,50.52852633,87.96541833,64.22019467,102.2272643,76.55266333,89.69197067,89.99541233,62.97447333,78.72966767
640.489868,68.14942433,112.4525477,70.19246433,91.93722267,82.28981,72.678215,55.02051933,50.55026233,88.125211,64.26462533,102.1334687,76.54240433,89.64889267,89.98718533,62.996211,78.72891733
640.825317,68.300588,112.5613683,70.26970167,91.83880333,82.31797033,72.48510733,55.00637433,50.536977,88.039739,64.33837367,102.239583,76.62293767,89.76350133,89.706154,63.09552,78.58702333
641.160767,68.25358333,112.402781,70.05245333,91.92930133,82.24902867,72.51827,55.059934,50.563507,88.28126767,64.455541,102.259148,76.68251,89.910006,89.76665967,63.073097,78.65696233
641.496155,68.20533,112.409612,70.15356167,91.85029067,82.15593967,72.48346167,55.02996567,50.681586,88.354271,64.544375,102.1908037,76.604993,89.83627567,89.853686,63.22297267,78.636533
641.831543,68.25862633,112.3516133,70.124237,91.954262,82.33313233,72.523979,55.078396,50.60629633,88.33996867,64.47585667,102.175331,76.634791,89.540858,89.61151133,63.31836033,78.64314
642.16687,68.17448933,112.2370937,70.11029567,92.12243667,82.37583667,72.47781633,55.156746,50.62480667,88.15836567,64.411414,102.3009313,76.63679267,89.37946067,89.67513033,63.396843,78.48794533
642.502136,68.25306433,112.1415483,70.18942,92.191617,82.365768,72.30793233,55.108443,50.69715733,88.29205833,64.49175,102.1851477,76.506841,89.47912867,89.56549333,63.36892567,78.47754667
642.837341,68.236561,112.0902433,70.27769367,92.18907933,82.38739533,72.241534,55.26442433,50.687884,88.12456767,64.65501767,102.2247087,76.62070433,89.44746433,89.64942933,63.18314367,78.39668267
643.172485,68.38144433,112.286514,70.186297,92.33435567,82.36037433,72.216601,55.327465,50.82495367,88.20021067,64.632614,102.3822277,76.58077767,89.422038,89.61653167,63.19750633,78.29613467
643.507568,68.356064,112.424975,70.04532767,92.20736933,82.59389267,72.30458567,55.42589967,50.84257133,88.17558033,64.65447833,102.3204397,76.47417433,89.530271,89.56063333,63.29149,78.29330433
643.842651,68.297713,112.4274217,69.966016,92.08935533,82.653117,72.263316,55.296862,50.696851,88.36088833,64.742339,102.5312347,76.608706,89.54230767,89.620374,63.37974533,78.19970467
644.177673,68.31822067,112.472092,69.774165,92.13277667,82.71985867,72.18057733,55.34409733,50.81741967,88.28358467,64.84130367,102.4671807,76.69392633,89.546033,89.586217,63.39429867,78.150541
644.512695,68.33231733,112.5841347,69.68066933,92.10028067,82.788391,72.330612,55.37376533,50.78102633,88.28579967,64.76418533,102.557307,76.68373367,89.48996467,89.72763033,63.499644,78.129364
644.847656,68.31740067,112.4570823,69.57183333,92.22824367,82.77912633,72.332077,55.33907433,50.82281633,88.35778833,64.80504467,102.5384063,76.59242,89.36465733,89.69590233,63.39658,78.05191533
645.182556,68.24290967,112.5962727,69.62688333,92.172185,82.67823033,72.463196,55.33189,50.84011733,88.35057833,64.778801,102.7488937,76.72139233,89.44186867,89.66157533,63.55356333,78.15058133
645.517395,68.13912333,112.459493,69.64149467,92.19749967,82.764875,72.389023,55.25670267,50.78022,88.34581267,64.77940367,102.549858,76.63702667,89.54344933,89.584124,63.59395867,78.09901467
645.852173,68.17988967,112.599823,69.63607767,92.23087067,82.60146567,72.38334667,55.28742067,50.760834,88.370392,64.86928167,102.6120227,76.616572,89.555654,89.698743,63.708693,78.05900833
646.186951,68.268191,112.6001487,69.707719,92.139809,82.70072933,72.42602,55.272068,50.73658867,88.628929,64.81283333,102.7294337,76.73586767,89.73672733,89.69864133,63.75037,78.074346
646.521667,68.25078733,112.4606833,69.65853367,92.12819433,82.53404467,72.365148,55.270219,50.72534933,88.70459,64.85579833,102.8538337,76.82209,89.74680567,89.68867233,63.77352167,78.16406233
646.856323,68.191148,112.57001,69.812341,92.017662,82.61429833,72.38624333,55.21969967,50.78568133,88.45329533,65.044262,102.8391417,76.71443933,89.696818,89.614151,63.754326,78.129883
647.190979,68.11321767,112.4191487,69.916061,92.11708333,82.484217,72.389366,55.13769767,50.91681667,88.280258,65.02481333,102.974836,76.74935133,89.83286767,89.52081567,63.89613967,78.15780667
647.525574,68.046852,112.5088273,70.00061267,92.301684,82.49051133,72.53443133,55.12276433,50.93828967,88.12558267,65.095659,103.176613,76.84469867,89.88240833,89.678078,63.901324,78.08058667
647.860107,67.95077367,112.6344477,70.061418,92.387507,82.63433067,72.55935167,55.15562033,50.88854233,88.26426167,65.031873,103.1221033,76.82872,89.80817933,89.98594433,63.93228667,78.06502267
648.19458,68.003466,112.7428843,70.11886967,92.31109367,82.59193433,72.51773833,55.135807,50.997996,88.25672167,65.01387767,103.1378047,76.79246233,89.82953133,89.959137,63.91480867,78.058075
648.529053,68.044711,112.5689597,70.075553,92.39023833,82.588005,72.651548,55.08704367,50.93903067,88.27788533,65.04105733,103.1124293,76.905075,89.963913,89.969559,63.752538,78.14054633
648.863403,68.06390267,112.5166777,70.15604,92.37696833,82.51737967,72.63678467,55.127655,51.04900367,88.26512667,65.07934333,103.250811,76.960879,90.175537,90.104678,63.718557,78.09000133
649.197754,68.07361867,112.3566103,70.11622633,92.24535367,82.53030667,72.68582667,55.07102833,51.08902867,88.28046167,64.99682233,103.2101897,77.01345567,90.34791333,90.21325933,63.66076533,78.355339
649.532043,68.055946,112.6501617,69.97996133,92.250702,82.554418,72.758476,54.97669833,51.14004633,88.26923133,65.02258933,103.313337,77.070109,90.306503,90.206871,63.63090667,78.429306
649.866333,67.98389933,112.7596157,69.93128967,92.18965667,82.45503267,72.68042,54.772592,51.10490167,88.312767,64.933538,103.220787,77.02042133,90.270012,89.987877,63.670574,78.48741167
650.2005,67.913269,112.6450523,70.03475333,92.14442433,82.51356767,72.65309633,54.75122033,51.00761933,88.23834733,64.86468,103.0623677,77.02098067,90.37458033,89.86639667,63.74522167,78.511261
650.534729,67.899367,112.5515847,70.11922433,92.229983,82.71416467,72.66319767,54.65592967,51.07266467,88.359039,64.81863767,103.063497,77.10073333,90.27066067,89.937294,63.754725,78.340678
650.868774,68.02098733,112.4712983,70.16248567,92.30512967,82.60469567,72.733322,54.620509,51.14005,88.291364,64.793143,103.0350953,77.27516133,90.235214,89.79687,63.62037,78.374087
651.202942,67.90384667,112.6141917,70.37101133,92.24823267,82.59153733,72.77251967,54.521118,51.095206,88.25429,64.67420833,103.096634,77.31557967,90.253258,89.671051,63.522138,78.38368467
651.536926,67.94280733,112.685417,70.51727933,92.516215,82.46865567,72.79402167,54.54127733,51.10106767,88.239362,64.70189933,103.2013677,77.34560367,90.309138,89.47258533,63.43203467,78.43346667
651.87085,68.02974967,112.7321903,70.63104,92.29081733,82.62294233,72.89879333,54.53859433,51.10859167,88.302704,64.68888,103.2760393,77.369738,90.35344433,89.35188567,63.46226467,78.50731667
652.204834,68.094962,112.8039067,70.65926867,92.12502033,82.83819567,72.888626,54.50118667,51.068672,88.35102833,64.637029,103.171992,77.339045,90.405271,89.35633867,63.40744267,78.493876
652.538757,68.06213133,112.8523433,70.68299233,92.04658233,82.63885,72.92391967,54.612643,51.15622833,88.279864,64.59546133,103.311226,77.330335,90.45856733,89.55339567,63.414827,78.504036
652.87262,67.92092533,112.7795407,70.71560533,92.12672433,82.74598433,73.025561,54.62379833,51.08262367,88.33284,64.572708,103.236585,77.30962867,90.60911033,89.44968433,63.33396633,78.561592
653.20636,67.94333767,112.786377,70.69001,92.25286367,82.68591067,73.038915,54.754847,51.22295167,88.25647733,64.59598767,103.071851,77.12220267,90.54568233,89.44056433,63.30962133,78.432584
653.540161,67.94239433,112.9173077,70.65665567,92.15914133,82.71878067,73.12703467,54.71653333,51.30689,88.29579433,64.675776,102.929085,77.10418467,90.51828233,89.46105967,63.30043167,78.33032233
653.87384,67.879093,112.6989493,70.47696567,92.01578033,82.74161533,73.032486,54.75785333,51.35234567,88.51405067,64.58689367,102.9495953,77.22062933,90.71207667,89.50308467,63.382773,78.234324
654.20752,67.829183,112.6774723,70.566605,92.022395,82.745893,72.97107933,54.816414,51.297507,88.645864,64.47744133,102.8794607,77.275266,90.58546933,89.47433733,63.323766,78.14531967
654.541077,67.84974033,112.52757,70.51373167,91.84868633,82.65730033,72.93180067,54.72808833,51.27156067,88.85260033,64.457138,102.7819723,77.23529567,90.51398,89.40124267,63.34375267,78.35828133
654.874695,67.73963933,112.391271,70.28638833,91.78611233,82.566849,73.01911667,54.68727633,51.34082133,88.76983433,64.558815,102.8930387,77.12028,90.484945,89.34248367,63.30296467,78.432925
655.208252,67.736323,112.423523,70.40331533,91.786364,82.732559,73.113307,54.718716,51.23343033,88.74186233,64.59383767,102.7725807,77.194346,90.45750967,89.463997,63.29768233,78.45024067
655.541687,67.55101167,112.657308,70.50262467,91.717349,82.87414067,73.017573,54.74087533,51.22150667,88.66383867,64.48860667,102.803042,77.17993433,90.41843167,89.526764,63.32580567,78.519211
655.875122,67.54431533,112.68897,70.429033,91.63402033,82.84833533,72.93256633,54.59695433,51.22234967,88.783829,64.52671667,102.830111,77.03176133,90.37526967,89.44117233,63.434756,78.554316
656.208496,67.57040167,112.8263423,70.43721133,91.58499133,82.96513133,73.077769,54.56795267,51.21665967,88.74494167,64.71987533,102.7690963,77.092702,90.229772,89.49809,63.436141,78.33480567
656.541809,67.50863367,112.652964,70.607956,91.54767333,82.99613667,73.195839,54.75862133,51.220628,88.73289767,64.60009533,102.6672467,77.04875433,90.19835667,89.57622533,63.48713033,78.24630733
656.875122,67.54965333,112.589666,70.64067967,91.732549,83.140439,73.33073667,54.91328167,51.296233,88.90014133,64.57305533,102.8672767,76.949974,90.06249267,89.90961967,63.586606,78.17736567
657.208374,67.54246367,112.834508,70.59396767,91.677114,83.10043067,73.28371967,54.91586533,51.34347667,88.89751433,64.57624667,102.9129307,76.986432,90.05256167,89.96124,63.49821233,78.22598033
657.541626,67.589273,112.9131723,70.549268,91.85647067,82.847379,73.36613967,54.89675533,51.24124267,88.92648567,64.56109233,102.919093,76.95837433,90.12819133,89.91509,63.44395333,78.279381
657.874817,67.529045,113.0381167,70.55669133,91.80199667,82.77997567,73.32067633,54.91800433,51.24728767,88.960991,64.52365733,102.9156543,76.93402867,90.03349567,89.896861,63.47347233,78.23613233
658.207947,67.568808,112.882454,70.46297467,91.74459067,82.73740133,73.43700167,55.06386933,51.26234467,88.99519633,64.58447133,102.7468233,76.84863033,90.12619267,89.85280567,63.525809,78.22587333
658.540955,67.52263667,112.9624457,70.51731367,91.61872367,82.799624,73.36688733,55.00643667,51.325962,89.017436,64.541074,102.6524783,77.01909367,90.090637,89.93927,63.61583067,78.144595
658.873962,67.46144467,113.0121207,70.54935567,91.75686867,82.67459867,73.25302633,54.88614133,51.34412767,88.953804,64.594218,102.7127763,76.97051233,90.07783233,90.07768533,63.75535933,78.142644
659.206909,67.411737,112.9970503,70.446018,91.79758733,82.532102,73.19479367,54.96835067,51.37465533,88.94576033,64.72208267,102.662966,76.89506267,89.876358,90.089559,63.77204,78.06551333
659.539856,67.253165,112.7554957,70.484492,91.87512733,82.720093,73.179166,54.98204433,51.295456,88.99859367,64.75163533,102.6671573,76.998586,89.80145767,90.120542,63.93525333,78.045911
659.872742,67.23226167,112.9014767,70.534233,91.88445033,82.757782,73.112826,54.933861,51.33565767,88.95423133,64.72843,102.8925907,76.99504867,89.76435333,90.09513067,64.040751,78.00634267
660.205566,67.14240533,112.8496427,70.521933,91.83997333,82.76384467,73.13685633,54.706022,51.28653867,88.94901033,64.82337333,103.0539753,77.047615,89.75593567,90.25393433,63.871948,78.109159
660.538391,67.05014167,112.7145437,70.558333,91.894999,82.892639,72.990692,54.69489667,51.34956,88.881378,64.766903,103.186587,76.943601,89.60542067,90.40687567,63.82754367,78.123403
660.871155,67.16215133,112.7321723,70.70557,92.120242,82.92854067,73.159045,54.62432733,51.282538,88.808619,64.735648,103.08931,76.93506133,89.658343,90.540273,63.79189567,78.17421733
661.203796,67.16879767,112.7740353,70.60619467,92.11271167,82.98177833,73.3134,54.477927,51.23211067,88.735382,64.882229,103.1634803,76.843193,89.68516033,90.52555367,63.80982633,78.154813
661.536438,67.22028467,112.696251,70.59463,92.09659567,82.98796833,73.333206,54.47214,51.245103,88.558515,64.85478833,103.178889,76.858162,89.674024,90.609011,63.848367,78.09126067
661.86908,67.26860033,112.8848723,70.57006567,92.165428,82.93289967,73.34262067,54.46554567,51.223006,88.58584567,64.64707067,103.1757,76.93640667,89.74485033,90.53776833,63.89461,78.05995433
662.201599,67.25742567,112.9033353,70.53020067,92.170072,82.91611733,73.37348933,54.48703267,51.247298,88.58064033,64.60808033,103.221179,76.86394267,89.7136,90.52556367,63.910983,78.06720733
662.534119,67.28099667,112.7074713,70.48292567,92.11109667,82.84983567,73.41885133,54.42053567,51.26276667,88.64140567,64.581543,103.2091827,76.84741467,89.82299767,90.47583767,64.002655,77.97840867
662.866577,67.22589867,112.7214863,70.60344067,92.21288333,82.972407,73.55033867,54.52188733,51.23711,88.50519267,64.62177133,102.9773227,76.87513233,89.90673333,90.55309033,64.02212,77.98431167
663.199036,67.207212,112.6399027,70.64149333,92.367696,82.94048067,73.495257,54.51677067,51.19366233,88.53124767,64.57456733,103.00441,76.953288,89.99882,90.44445033,64.056489,78.06228133
663.531372,67.18781633,112.5705973,70.63157767,92.379316,83.08247167,73.41753367,54.53074133,51.19193,88.53593433,64.710635,103.1627907,77.05731467,89.98263767,90.470263,64.13594967,78.06966933
663.863708,67.18739833,112.613116,70.81528833,92.26595033,83.05047333,73.43764267,54.416275,51.127027,88.42801667,64.81598267,103.0521597,77.142339,90.130971,90.10847733,63.981833,78.13695267
664.195923,67.15904333,112.3086877,70.80510733,92.37784567,83.08302333,73.464015,54.45209367,51.0768,88.444776,64.906761,103.1213127,77.125407,89.98221567,90.17197667,64.063928,78.08636467
664.528198,67.21403767,112.3000417,70.879313,92.10464967,83.17627467,73.43638367,54.49107733,51.10314567,88.51544167,64.95862567,103.191498,77.19468433,89.910408,90.314148,63.92742433,78.03470867
664.860352,67.168517,112.200503,70.94133033,92.18661267,83.355288,73.31003033,54.42713933,51.13983533,88.483556,65.033975,103.131884,77.20193233,89.97195933,90.47748333,63.97279733,78.13926167
665.192505,67.28293767,112.4012833,70.97258367,92.309563,83.45761367,73.21871433,54.37379567,51.08771267,88.57267233,65.15644367,103.3457567,77.19121833,89.937154,90.761083,63.93857833,78.14024867
665.524658,67.37759633,112.1634673,70.93153,92.43632233,83.40638733,73.283915,54.35998667,51.06898133,88.63351933,65.236961,103.5047917,77.199211,89.85047133,90.70881167,63.97089767,78.22673033
665.856689,67.547643,112.133532,70.99704733,92.46289067,83.504527,73.42660533,54.45687367,51.17405967,88.726046,65.14938467,103.3874337,77.21899667,90.01127367,90.82145433,63.928861,78.21980267
666.188721,67.63887033,111.7806703,70.89229467,92.519366,83.559339,73.48429133,54.43957267,51.19848133,88.60432933,65.09029633,103.3613457,77.28438833,90.058754,90.79698467,63.98711367,78.210968
666.52063,67.91306167,111.8334093,70.915681,92.59002167,83.357946,73.50719433,54.47053933,51.21850967,88.67391467,65.115916,103.4520823,77.176033,89.997144,90.661672,64.022509,78.284846
666.852478,68.00479133,111.8216703,70.77993667,92.621277,83.25643933,73.47288767,54.561034,51.17269267,88.64978567,65.20607,103.2962037,77.30863433,90.061358,90.75388333,64.01512267,78.34967067
667.184387,68.08598067,111.8150203,70.810762,92.576731,83.313103,73.46356233,54.69955833,51.10546233,88.54422267,65.17054233,103.162801,77.33704133,90.060135,90.72009567,64.131091,78.34801233
667.516174,68.22326667,112.047826,70.950423,92.55760933,83.32842767,73.63945,54.59494133,50.971278,88.53536733,65.257099,103.023633,77.34023033,90.27030433,90.58404533,64.29336533,78.44076267
667.8479,68.07483267,112.2180837,70.754163,92.61234533,83.28279633,73.490626,54.755459,50.918223,88.44518533,65.361721,103.193644,77.32201633,90.16763067,90.606257,64.28972233,78.41384633
668.179688,68.100586,112.1928887,70.86041,92.77125033,83.28097267,73.45447033,54.87809233,50.87471367,88.35870867,65.324075,103.1546477,77.408432,90.256678,90.693438,64.26768767,78.40317533
668.511353,68.112497,112.288188,70.816031,92.85983267,83.548528,73.48643767,54.9512,50.86520233,88.549314,65.43302433,102.990054,77.47811133,90.210195,90.55201467,64.18428033,78.485008
668.843018,68.086441,112.0575713,70.894362,92.884646,83.67486533,73.45701567,54.903118,50.83080433,88.55059833,65.70726667,103.0085553,77.58510833,90.21492233,90.69040933,64.19808433,78.51591233
669.1745,68.017825,112.0067267,70.86922333,92.82668033,83.58172633,73.42760967,54.75268667,50.86148733,88.43048333,65.656606,103.1039127,77.61265067,90.36927033,90.73344167,64.160932,78.54792267
669.506104,68.167403,112.1151073,70.96917567,92.81977067,83.48372667,73.51616433,54.96152367,50.87875,88.31086233,65.77806333,103.2548753,77.68914767,90.25103267,90.84529133,64.03328833,78.524132
